id,original_text,gold,system,output,semantic_group,reading_style,ambiguity_cluster,automatic_mismatch_type,manual_review_needed,note
measure_016,Dòng điện có cường độ 2A.,Dòng điện có cường độ hai am pe.,current_rule,Dòng điện có cường độ 2A.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_016,Dòng điện có cường độ 2A.,Dòng điện có cường độ hai am pe.,num2words_vi,Dòng điện có cường độ haiA.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_016,Dòng điện có cường độ 2A.,Dòng điện có cường độ hai am pe.,vietnormalizer,dòng điện có cường độ 2a.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_016,Dòng điện có cường độ 2A.,Dòng điện có cường độ hai am pe.,soe_vinorm,Dòng điện có cường độ hai A .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_017,Nguồn điện hoạt động ở 50Hz.,Nguồn điện hoạt động ở năm mươi héc.,current_rule,Nguồn điện hoạt động ở 50Hz.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_017,Nguồn điện hoạt động ở 50Hz.,Nguồn điện hoạt động ở năm mươi héc.,num2words_vi,Nguồn điện hoạt động ở năm mươiHz.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_017,Nguồn điện hoạt động ở 50Hz.,Nguồn điện hoạt động ở năm mươi héc.,vietnormalizer,nguồn điện hoạt động ở 50hz.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_017,Nguồn điện hoạt động ở 50Hz.,Nguồn điện hoạt động ở năm mươi héc.,soe_vinorm,Nguồn điện hoạt động ở năm mươi héc .,,,cluster_unknown,formatting_only,False,
measure_018,Máy có 8GB bộ nhớ.,Máy có tám ghi ga bai bộ nhớ.,current_rule,Máy có 8GB bộ nhớ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_018,Máy có 8GB bộ nhớ.,Máy có tám ghi ga bai bộ nhớ.,num2words_vi,Máy có támGB bộ nhớ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_018,Máy có 8GB bộ nhớ.,Máy có tám ghi ga bai bộ nhớ.,vietnormalizer,máy có 8gb bộ nhớ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_018,Máy có 8GB bộ nhớ.,Máy có tám ghi ga bai bộ nhớ.,soe_vinorm,Máy có tám Gờ Bê bộ nhớ .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_019,Tệp có dung lượng 256MB.,Tệp có dung lượng hai trăm năm mươi sáu mê ga bai.,current_rule,Tệp có dung lượng 256MB.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_019,Tệp có dung lượng 256MB.,Tệp có dung lượng hai trăm năm mươi sáu mê ga bai.,num2words_vi,Tệp có dung lượng hai trăm năm mươi sáuMB.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_019,Tệp có dung lượng 256MB.,Tệp có dung lượng hai trăm năm mươi sáu mê ga bai.,vietnormalizer,tệp có dung lượng 256mb.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_019,Tệp có dung lượng 256MB.,Tệp có dung lượng hai trăm năm mươi sáu mê ga bai.,soe_vinorm,Tệp có dung lượng hai trăm năm mươi sáu mê ga bai .,,,cluster_unknown,formatting_only,False,
measure_020,Ổ cứng có dung lượng 2TB.,Ổ cứng có dung lượng hai tê ra bai.,current_rule,Ổ cứng có dung lượng 2TB.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_020,Ổ cứng có dung lượng 2TB.,Ổ cứng có dung lượng hai tê ra bai.,num2words_vi,Ổ cứng có dung lượng haiTB.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_020,Ổ cứng có dung lượng 2TB.,Ổ cứng có dung lượng hai tê ra bai.,vietnormalizer,ổ cứng có dung lượng 2tb.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
measure_020,Ổ cứng có dung lượng 2TB.,Ổ cứng có dung lượng hai tê ra bai.,soe_vinorm,Ổ cứng có dung lượng hai tê ra bai .,,,cluster_unknown,formatting_only,False,
fraction_range_001,Tôi đã ăn 1/2 chiếc bánh.,Tôi đã ăn một nửa chiếc bánh.,current_rule,Tôi đã ăn một phần hai chiếc bánh.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_001,Tôi đã ăn 1/2 chiếc bánh.,Tôi đã ăn một nửa chiếc bánh.,num2words_vi,Tôi đã ăn một/hai chiếc bánh.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_001,Tôi đã ăn 1/2 chiếc bánh.,Tôi đã ăn một nửa chiếc bánh.,vietnormalizer,tôi đã ăn một tháng hai chiếc bánh.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_001,Tôi đã ăn 1/2 chiếc bánh.,Tôi đã ăn một nửa chiếc bánh.,soe_vinorm,Tôi đã ăn một trên hai chiếc bánh .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_002,Bể đang đầy 3/4.,Bể đang đầy ba phần tư.,current_rule,Bể đang đầy ba phần bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_002,Bể đang đầy 3/4.,Bể đang đầy ba phần tư.,num2words_vi,Bể đang đầy ba/bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_002,Bể đang đầy 3/4.,Bể đang đầy ba phần tư.,vietnormalizer,bể đang đầy ba tháng bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_002,Bể đang đầy 3/4.,Bể đang đầy ba phần tư.,soe_vinorm,Bể đang đầy ba trên bốn .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_003,Có 2/3 số người đồng ý.,Có hai phần ba số người đồng ý.,current_rule,Có hai phần ba số người đồng ý.,,,cluster_unknown,exact,False,
fraction_range_003,Có 2/3 số người đồng ý.,Có hai phần ba số người đồng ý.,num2words_vi,Có hai/ba số người đồng ý.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_003,Có 2/3 số người đồng ý.,Có hai phần ba số người đồng ý.,vietnormalizer,có hai tháng ba số người đồng ý.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_003,Có 2/3 số người đồng ý.,Có hai phần ba số người đồng ý.,soe_vinorm,Có hai trên ba số người đồng ý .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_004,Bài toán yêu cầu tính 5/8.,Bài toán yêu cầu tính năm phần tám.,current_rule,Bài toán yêu cầu tính năm phần tám.,,,cluster_unknown,exact,False,
fraction_range_004,Bài toán yêu cầu tính 5/8.,Bài toán yêu cầu tính năm phần tám.,num2words_vi,Bài toán yêu cầu tính năm/tám.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_004,Bài toán yêu cầu tính 5/8.,Bài toán yêu cầu tính năm phần tám.,vietnormalizer,bài toán yêu cầu tính năm tháng tám.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_004,Bài toán yêu cầu tính 5/8.,Bài toán yêu cầu tính năm phần tám.,soe_vinorm,Bài toán yêu cầu tính năm tháng tám .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_005,Tôi đợi khoảng 3/4 giờ.,Tôi đợi khoảng ba phần tư giờ.,current_rule,Tôi đợi khoảng ba phần bốn giờ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_005,Tôi đợi khoảng 3/4 giờ.,Tôi đợi khoảng ba phần tư giờ.,num2words_vi,Tôi đợi khoảng ba/bốn giờ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_005,Tôi đợi khoảng 3/4 giờ.,Tôi đợi khoảng ba phần tư giờ.,vietnormalizer,tôi đợi khoảng ba tháng bốn giờ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_005,Tôi đợi khoảng 3/4 giờ.,Tôi đợi khoảng ba phần tư giờ.,soe_vinorm,Tôi đợi khoảng ba trên bốn giờ .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_006,Mỗi ngày dùng từ 2-3 lần.,Mỗi ngày dùng từ hai đến ba lần.,current_rule,Mỗi ngày dùng từ 2-3 lần.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_006,Mỗi ngày dùng từ 2-3 lần.,Mỗi ngày dùng từ hai đến ba lần.,num2words_vi,Mỗi ngày dùng từ hai-ba lần.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_006,Mỗi ngày dùng từ 2-3 lần.,Mỗi ngày dùng từ hai đến ba lần.,vietnormalizer,mỗi ngày dùng từ hai tháng ba lần.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_006,Mỗi ngày dùng từ 2-3 lần.,Mỗi ngày dùng từ hai đến ba lần.,soe_vinorm,Mỗi ngày dùng từ hai đến ba lần .,,,cluster_unknown,formatting_only,False,
fraction_range_007,Vui lòng đọc các trang 12–15.,Vui lòng đọc các trang mười hai đến mười lăm.,current_rule,Vui lòng đọc các trang 12–15.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_007,Vui lòng đọc các trang 12–15.,Vui lòng đọc các trang mười hai đến mười lăm.,num2words_vi,Vui lòng đọc các trang mười hai–mười lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_007,Vui lòng đọc các trang 12–15.,Vui lòng đọc các trang mười hai đến mười lăm.,vietnormalizer,vui lòng đọc các trang mười hai-mười lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_007,Vui lòng đọc các trang 12–15.,Vui lòng đọc các trang mười hai đến mười lăm.,soe_vinorm,Vui lòng đọc các trang mười hai mười lăm .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_008,Dữ liệu được thu thập trong giai đoạn 2020–2025.,Dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi đến hai nghìn không trăm hai mươi lăm.,current_rule,Dữ liệu được thu thập trong giai đoạn 2020–2025.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_008,Dữ liệu được thu thập trong giai đoạn 2020–2025.,Dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi đến hai nghìn không trăm hai mươi lăm.,num2words_vi,Dữ liệu được thu thập trong giai đoạn hai nghìn lẻ hai mươi–hai nghìn lẻ hai mươi lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_008,Dữ liệu được thu thập trong giai đoạn 2020–2025.,Dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi đến hai nghìn không trăm hai mươi lăm.,vietnormalizer,dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi đến hai nghìn không trăm hai mươi lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_008,Dữ liệu được thu thập trong giai đoạn 2020–2025.,Dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi đến hai nghìn không trăm hai mươi lăm.,soe_vinorm,Dữ liệu được thu thập trong giai đoạn hai nghìn không trăm hai mươi hai nghìn không trăm hai mươi lăm .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_009,Nhiệt độ dao động từ -5–3°C.,Nhiệt độ dao động từ âm năm đến ba độ xê.,current_rule,Nhiệt độ dao động từ âm năm–3°C.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_009,Nhiệt độ dao động từ -5–3°C.,Nhiệt độ dao động từ âm năm đến ba độ xê.,num2words_vi,Nhiệt độ dao động từ -năm–ba°C.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_009,Nhiệt độ dao động từ -5–3°C.,Nhiệt độ dao động từ âm năm đến ba độ xê.,vietnormalizer,nhiệt độ đao động từ -năm tháng ba°c.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_009,Nhiệt độ dao động từ -5–3°C.,Nhiệt độ dao động từ âm năm đến ba độ xê.,soe_vinorm,Nhiệt độ dao động từ năm – ba độ xê .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_010,"Khoảng tin cậy nằm trong đoạn [0,1].",Khoảng tin cậy nằm trong đoạn từ không đến một.,current_rule,"Khoảng tin cậy nằm trong đoạn [0,1].",,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_010,"Khoảng tin cậy nằm trong đoạn [0,1].",Khoảng tin cậy nằm trong đoạn từ không đến một.,num2words_vi,"Khoảng tin cậy nằm trong đoạn [không,một].",,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_010,"Khoảng tin cậy nằm trong đoạn [0,1].",Khoảng tin cậy nằm trong đoạn từ không đến một.,vietnormalizer,khoảng tin cậy nằm trong đoạn [không phẩy một].,,,cluster_unknown,lexical_or_semantic_mismatch,True,
fraction_range_010,"Khoảng tin cậy nằm trong đoạn [0,1].",Khoảng tin cậy nằm trong đoạn từ không đến một.,soe_vinorm,Khoảng tin cậy nằm trong đoạn [ không phẩy một ] .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_001,Ứng dụng đang chạy phiên bản 3.12.1.,Ứng dụng đang chạy phiên bản ba chấm mười hai chấm một.,current_rule,Ứng dụng đang chạy phiên bản 3.12.một.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_001,Ứng dụng đang chạy phiên bản 3.12.1.,Ứng dụng đang chạy phiên bản ba chấm mười hai chấm một.,num2words_vi,Ứng dụng đang chạy phiên bản ba.mười hai.một.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_001,Ứng dụng đang chạy phiên bản 3.12.1.,Ứng dụng đang chạy phiên bản ba chấm mười hai chấm một.,vietnormalizer,ứng dụng đang chạy phiên bản ba.mười hai.một.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_001,Ứng dụng đang chạy phiên bản 3.12.1.,Ứng dụng đang chạy phiên bản ba chấm mười hai chấm một.,soe_vinorm,Ứng dụng đang chạy phiên bản ba . mười hai . một .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_002,Dự án sử dụng Python 3.12.,Dự án sử dụng Python ba chấm mười hai.,current_rule,Dự án sử dụng Python 3.12.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_002,Dự án sử dụng Python 3.12.,Dự án sử dụng Python ba chấm mười hai.,num2words_vi,Dự án sử dụng Python ba.mười hai.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_002,Dự án sử dụng Python 3.12.,Dự án sử dụng Python ba chấm mười hai.,vietnormalizer,dự án sử dụng pai-thần ba.mười hai.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_002,Dự án sử dụng Python 3.12.,Dự án sử dụng Python ba chấm mười hai.,soe_vinorm,Dự án sử dụng Python ba tháng mười hai .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_003,Trang web trả về lỗi 404.,Trang web trả về lỗi bốn không bốn.,current_rule,Trang web trả về lỗi bốn trăm linh bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_003,Trang web trả về lỗi 404.,Trang web trả về lỗi bốn không bốn.,num2words_vi,Trang web trả về lỗi bốn trăm lẻ bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_003,Trang web trả về lỗi 404.,Trang web trả về lỗi bốn không bốn.,vietnormalizer,trang oét trả về lỗi bốn trăm lẻ bốn.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_003,Trang web trả về lỗi 404.,Trang web trả về lỗi bốn không bốn.,soe_vinorm,Trang web trả về lỗi bốn trăm linh tư .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_004,Đội chủ nhà thắng 3-1.,Đội chủ nhà thắng ba một.,current_rule,Đội chủ nhà thắng 3-1.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_004,Đội chủ nhà thắng 3-1.,Đội chủ nhà thắng ba một.,num2words_vi,Đội chủ nhà thắng ba-một.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_004,Đội chủ nhà thắng 3-1.,Đội chủ nhà thắng ba một.,vietnormalizer,đội chủ nhà thắng ba tháng một.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
version_ordinal_sport_004,Đội chủ nhà thắng 3-1.,Đội chủ nhà thắng ba một.,soe_vinorm,Đội chủ nhà thắng ba một .,,,cluster_unknown,formatting_only,False,
version_ordinal_sport_005,Sự kiện này xảy ra vào thế kỷ XXI.,Sự kiện này xảy ra vào thế kỷ hai mươi mốt.,current_rule,Sự kiện này xảy ra vào thế kỷ XXI.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
